CustomerID,Age,Gender,Region,Income,Months_Subscribed,Total_Spend,Customer_Service_Calls,Rating_Score,Payment_Method,Churn
CUST-02737,35,Female,North,142758,19,1533.35,1,3.7,Bank Transfer,0
CUST-02738,44,Female,South,87996,43,1871.5,2,3.7,Credit Card,0
CUST-02739,58,Female,South,80250,53,2245.76,3,3.8,Credit Card,0
CUST-02740,50,Female,North,90379,15,1209.31,2,4.3,PayPal,0
CUST-02741,44,Female,West,92735,26,1436.3,1,3.1,Credit Card,0
CUST-02742,45,Female,West,71486,56,1449.46,0,,Bank Transfer,0
CUST-02743,40,Male,West,59218,41,1971.17,3,4,Credit Card,0
CUST-02744,46,Female,East,89986,56,2747.3,1,,Credit Card,0
CUST-02745,18,Female,West,84642,31,2227.41,1,2.3,Credit Card,0
CUST-02746,36,Male,West,54752,19,1638.96,1,3.2,PayPal,0
CUST-02747,42,Female,North,110475,57,2902.06,2,4.7,Credit Card,0
CUST-02748,26,Non-Binary,South,82333,51,2194.67,0,3.8,PayPal,0
CUST-02749,44,Female,West,93245,24,724.95,2,2.9,Credit Card,0
CUST-02750,37,Female,North,109798,58,2609.06,0,2.2,PayPal,0
CUST-02751,61,Female,West,75547,9,1368.92,1,4.7,Credit Card,0
CUST-02752,58,Male,West,82923,23,2184.55,0,4.7,Credit Card,0
CUST-02753,34,Male,North,95250,4,1299.99,1,4.2,Bank Transfer,0
CUST-02754,38,male,East,56878,10,949.45,0,3.5,Credit Card,0
CUST-02755,39,Male,North,76351,9,2075.83,4,,PayPal,0
CUST-02756,34,Female,West,78138,19,1729.92,0,3.9,Credit Card,0
CUST-02757,42,Female,East,51098,15,1320.42,1,2.7,Bank Transfer,0
CUST-02758,30,Male,East,132940,51,2567.36,0,3.2,Bank Transfer,0
CUST-02759,26,Female,South,39817,34,1439.68,1,5,Credit Card,0
CUST-02760,47,Male,South,42547,42,1840.99,4,2.1,Credit Card,0
CUST-02761,47,Male,North,107855,19,499.17,2,4.7,Credit Card,0
CUST-02762,30,Female,East,92831,49,1631.61,0,,PayPal,0
CUST-02763,50,Female,North,49350,52,1876.29,2,4.8,PayPal,0
CUST-02764,32,Female,West,90182,56,2496.23,0,4.4,PayPal,0
CUST-02765,43,Female,South,111696,21,787.64,0,,Bank Transfer,0
CUST-02766,49,Female,West,74243,34,1550.63,1,3.4,Bank Transfer,0
CUST-02767,39,Female,South,139970,51,2140.19,2,1.8,Credit Card,1
CUST-02768,45,Male,North,31898,17,1192.87,2,4,Credit Card,0
CUST-02769,33,Male,West,92345,18,1568.29,2,3.6,PayPal,0
CUST-02770,37,Male,North,104163,17,1092.91,0,,Credit Card,0
CUST-02771,37,Female,West,97283,2,719.45,0,4,Credit Card,0
CUST-02772,31,Male,West,69891,51,1694.31,1,4.1,PayPal,0
CUST-02773,37,Male,South,67738,1,638.63,2,3.4,Credit Card,0
CUST-02774,21,Male,South,86103,43,1789.94,1,5,Credit Card,0
CUST-02775,34,Male,South,95393,57,2999.53,3,4.7,PayPal,0
CUST-02776,36,Male,South,90061,10,654.06,0,4.9,Bank Transfer,0
CUST-02777,36,Male,East,101001,37,2765.43,2,3.9,Credit Card,0
CUST-02778,37,Non-Binary,North,49528,48,1300.73,0,4.5,PayPal,0
CUST-02779,39,Female,West,69305,56,2713.85,1,3.1,Bank Transfer,0
CUST-02780,45,M,East,51499,5,694.6,2,4.7,Bank Transfer,0
CUST-02781,50,Female,West,65347,56,1871.26,1,,Bank Transfer,0
CUST-02782,32,Female,North,100380,55,2955.34,2,3,Credit Card,0
CUST-02783,25,Male,East,77699,12,1079.37,1,4,Credit Card,0
CUST-02784,27,Male,North,140171,36,1992.6,3,3.7,Credit Card,0
CUST-02785,34,Female,North,79835,31,1475.64,1,5,Credit Card,0
CUST-02786,35,M,East,76492,55,1916.73,1,4.4,Credit Card,0
CUST-02787,30,Female,North,77654,38,1649.85,1,5,Credit Card,0
CUST-02788,24,Female,South,59054,51,296.82,1,5,Bank Transfer,0
CUST-02789,34,Female,North,73554,9,105.92,1,4,Credit Card,0
CUST-02790,42,Male,West,103194,44,2332.13,1,3.6,Credit Card,0
CUST-02791,47,Male,South,77849,26,2200.63,5,2.3,Bank Transfer,0
CUST-02792,33,Female,North,55163,15,1762.59,1,3.1,Credit Card,0
CUST-02793,35,Female,East,51872,16,630.86,4,4.7,PayPal,1
CUST-02794,28,M,North,63744,13,1120.13,3,3.7,Credit Card,0
CUST-02795,39,Male,South,76846,25,402.49,0,4.4,Credit Card,0
CUST-02796,29,Male,East,104839,30,1488.5,0,2,Credit Card,0
CUST-02797,46,Male,North,41487,53,2504.28,1,4.5,Bank Transfer,0
CUST-02798,18,Female,South,67004,56,2006.27,1,5,Credit Card,0
CUST-02799,35,Male,North,78607,7,852.16,2,2.2,Credit Card,0
CUST-02800,43,Female,West,29157,57,2094.14,2,4.4,Credit Card,0
CUST-02801,42,Male,North,54160,55,2807.22,4,5,Credit Card,0
CUST-02802,72,Female,South,58002,52,2287.66,0,5,Credit Card,0
CUST-02803,44,Female,West,55100,4,951.82,3,3.5,Bank Transfer,0
CUST-02804,27,Female,West,79797,43,2603.68,1,4.8,Bank Transfer,0
CUST-02805,38,F,East,70986,40,1720.77,1,5,PayPal,0
CUST-02806,18,Female,East,61117,38,717.32,1,4.4,Credit Card,0
CUST-02807,39,M,South,85699,57,3027.7,1,5,Credit Card,0
CUST-02808,30,Male,North,118076,30,2248.18,3,4,Credit Card,0
CUST-02809,50,Non-Binary,West,115981,10,321.57,0,4.4,Credit Card,0
CUST-02810,33,Female,East,26930,30,1249.56,2,3.4,Credit Card,0
CUST-02811,38,Female,East,89426,39,1891.05,2,3.8,PayPal,0
CUST-02812,32,Female,West,70549,7,1632.07,2,4.4,Credit Card,0
CUST-02813,60,Female,East,78878,36,1987.2,0,3.3,PayPal,0
CUST-02814,36,Female,North,65042,35,1743.17,1,3.8,Bank Transfer,0
CUST-02815,61,Male,South,77939,24,1798.19,0,4.8,Bank Transfer,0
CUST-02816,49,Male,West,78785,39,1725.88,4,5,Credit Card,0
CUST-02817,45,Female,West,60526,36,2401.25,1,2,Credit Card,0
CUST-02818,44,Male,South,52590,45,1531.82,1,5,PayPal,0
CUST-02819,44,Female,South,63782,20,1116.19,1,3.7,PayPal,0
CUST-02820,18,Female,South,80856,49,1906.31,1,5,PayPal,0
CUST-02821,36,Male,West,89974,32,1040.84,2,5,Bank Transfer,0
CUST-02822,50,Male,East,96333,59,3439.37,1,5,Credit Card,0
CUST-02823,39,Male,West,62645,39,1777.8,0,3.3,Bank Transfer,0
CUST-02824,23,Male,East,82096,49,2377.78,1,3.8,Credit Card,0
CUST-02825,39,Male,East,99062,26,1156.57,2,3.9,PayPal,0
CUST-02826,60,Non-Binary,North,104139,26,2226.56,6,3.6,PayPal,1
CUST-02827,54,Male,South,73529,36,2305.94,2,5,PayPal,0
CUST-02828,39,Female,South,69476,43,2382.81,2,3.9,Credit Card,0
CUST-02829,51,Female,North,79778,35,2836.39,3,2.4,Credit Card,0
CUST-02830,35,Female,North,46257,43,1477.17,1,3.4,Credit Card,0
CUST-02831,19,Female,West,70159,35,1422.47,2,2.4,Credit Card,0
CUST-02832,28,Male,West,93614,12,725.45,0,3.8,PayPal,0
CUST-02833,58,Female,East,91048,33,1912.13,2,4.7,Bank Transfer,0
CUST-02834,36,Female,North,68243,36,2033.27,2,3.3,PayPal,0
CUST-02835,37,Male,East,80442,14,1527.33,1,3.6,Credit Card,0
CUST-02836,36,Male,West,54383,33,2377.29,0,3.7,PayPal,0
CUST-02837,62,Male,North,92587,46,2578.03,1,4.1,PayPal,0
CUST-02838,59,Male,West,73054,45,2180.55,1,4.5,Bank Transfer,0
CUST-02839,66,Female,South,68101,45,1679.63,1,4.8,Bank Transfer,0
CUST-02840,38,Male,West,65956,24,1842.94,4,5,Credit Card,0
CUST-02841,43,Female,South,73427,15,1193.89,1,4.1,Credit Card,0
CUST-02842,21,Female,East,63803,31,1848.54,2,4.7,Credit Card,0
CUST-02843,57,Male,North,91453,17,1339.88,1,2.4,PayPal,0
CUST-02844,25,Female,South,65117,12,1575.94,1,3.6,Credit Card,0
CUST-02845,42,Female,West,114824,22,1837.28,2,3.7,Credit Card,0
CUST-02846,26,Male,West,111630,23,1989.28,4,3,Bank Transfer,0
CUST-02847,32,Female,West,52711,26,1526.46,2,3.5,Credit Card,0
CUST-02848,29,Male,East,76742,14,661.04,0,3.9,Credit Card,0
CUST-02849,32,Female,South,58733,12,830.98,2,,PayPal,0
CUST-02850,33,Male,West,66833,50,1373.96,2,5,Credit Card,0
CUST-02851,33,Non-Binary,North,125060,4,1247.62,1,4.5,Credit Card,0
CUST-02852,50,Female,South,67310,59,1680.23,0,5,Credit Card,0
CUST-02853,26,Female,North,84005,46,2076.96,0,5,Credit Card,0
CUST-02854,42,Female,West,88533,51,427.9,1,3.4,Credit Card,0
CUST-02855,54,Male,East,49984,13,1619.89,2,4,PayPal,0
CUST-02856,33,Male,West,53622,57,1571.28,1,,PayPal,0
CUST-02857,31,Male,South,44849,55,1532.29,0,,Credit Card,0
CUST-02858,37,Male,South,52850,18,1870.19,3,3,Credit Card,0
CUST-02859,54,Male,South,3749,43,1893.64,2,3.6,PayPal,0
CUST-02860,42,Male,South,88614,28,2086.24,2,4.4,Bank Transfer,0
CUST-02861,33,Male,West,126354,38,1509.1,0,4.3,PayPal,0
CUST-02862,45,Male,East,78695,41,2449.42,4,4.3,PayPal,0
CUST-02863,26,Male,West,39593,44,1589.23,3,3.9,Credit Card,0
CUST-02864,48,Male,West,58930,19,1408.46,1,4.9,Credit Card,0
CUST-02865,44,Male,West,63528,46,2752.79,3,3.7,Bank Transfer,0
CUST-02866,36,Female,North,49560,47,1301.35,0,5,Credit Card,0
CUST-02867,29,Male,South,96504,43,2404.04,0,2.2,Bank Transfer,0
CUST-02868,29,F,South,95256,38,2008.99,3,4.7,Credit Card,0
CUST-02869,46,Male,West,46113,46,1834.02,0,4.5,Bank Transfer,0
CUST-02870,54,F,South,93127,3,633.57,0,3.3,Bank Transfer,0
CUST-02871,32,Male,North,113170,19,1348.69,0,3.6,Bank Transfer,0
CUST-02872,45,Female,South,122563,20,1253.64,4,4.5,Bank Transfer,0
CUST-02873,18,Male,North,146630,25,2231.58,1,4.9,Credit Card,0
CUST-02874,32,Female,North,52450,11,1003.13,1,2.3,Credit Card,0
CUST-02875,39,Male,South,145605,56,2279.54,0,4.6,Credit Card,0
CUST-02876,29,Male,West,66144,17,426.92,2,3.5,Credit Card,0
CUST-02877,28,Female,East,60188,59,1924.42,1,5,Credit Card,0
CUST-02878,31,Female,West,83176,49,2669,1,2.2,Bank Transfer,0
CUST-02879,43,Male,East,60448,55,2262.96,0,5,Credit Card,0
CUST-02880,37,Female,East,84976,35,1679.78,1,3.1,Bank Transfer,0
CUST-02881,18,Male,West,41998,14,1689.33,2,5,PayPal,0
CUST-02882,18,Female,North,69031,59,1892.88,2,3.9,Credit Card,0
CUST-02883,32,Female,West,107139,39,1526.54,2,3.2,Credit Card,0
CUST-02884,45,Female,South,73573,57,2544.91,2,4.3,PayPal,0
CUST-02885,18,Female,North,78539,19,1357.48,2,5,PayPal,0
CUST-02886,34,Female,North,86881,3,656.01,0,2.4,Bank Transfer,0
CUST-02887,33,Male,West,104266,34,1402.5,2,4.7,Bank Transfer,0
CUST-02888,56,Male,North,33619,58,3001.63,2,4,Credit Card,0
CUST-02889,35,Male,North,89613,49,1906.57,2,4.6,Credit Card,0
CUST-02890,44,Male,South,68296,41,1180.54,2,,PayPal,0
CUST-02891,41,M,East,79165,22,1552.26,2,3.4,Credit Card,0
CUST-02892,18,Female,South,101498,38,2184.79,2,2.9,Bank Transfer,0
CUST-02893,49,Female,East,45145,56,2120.42,1,4.7,Credit Card,0
CUST-02894,42,M,North,49683,27,1711.98,2,4.7,PayPal,1
CUST-02895,46,Non-Binary,North,26614,21,694.4,1,4.7,Credit Card,0
CUST-02896,80,Male,North,61271,41,2545.48,0,4.4,PayPal,0
CUST-02897,18,Male,East,108260,31,1118.69,1,4.9,Credit Card,0
CUST-02898,60,M,West,71985,27,1887.51,1,5,Credit Card,0
CUST-02899,36,Female,South,41496,37,1976.31,0,2.1,Credit Card,0
CUST-02900,43,Male,South,62858,2,943.64,1,1.7,PayPal,0
CUST-02901,39,Male,South,37803,54,1411.29,2,5,Credit Card,0
CUST-02902,34,Male,West,46870,47,1253.31,1,2.7,Credit Card,1
CUST-02903,33,Female,North,84720,9,1875.16,2,2.9,Credit Card,0
CUST-02904,43,Female,North,45653,19,849.19,0,3.7,Bank Transfer,0
CUST-02905,21,Male,North,102815,42,2256.64,1,2.3,PayPal,0
CUST-02906,49,Female,West,73221,36,1915.29,1,3.6,Credit Card,0
CUST-02907,35,Female,South,77139,10,583.67,2,3.1,PayPal,0
CUST-02908,26,Female,West,68040,59,1908.82,3,3.8,PayPal,0
CUST-02909,34,F,South,94321,40,2761.52,0,,PayPal,0
CUST-02910,55,Male,South,94578,54,4217.71,1,,PayPal,0
CUST-02911,33,Female,North,83376,45,1813.22,0,3.6,Credit Card,0
CUST-02912,44,Female,West,89119,39,1767.41,3,4.3,PayPal,0
CUST-02913,31,Male,East,69697,7,114.34,2,5,Credit Card,0
CUST-02914,49,Male,North,88555,4,307.82,0,5,PayPal,0
CUST-02915,48,Male,North,66553,15,859.14,2,3.8,Bank Transfer,0
CUST-02916,62,Female,West,75055,12,1172.77,1,5,Credit Card,0
CUST-02917,37,Male,West,68133,48,1997.94,4,4.9,Credit Card,0
CUST-02918,48,Male,East,63569,6,1392.91,0,2.8,Credit Card,0
CUST-02919,41,Female,West,57772,9,1134.3,2,2.7,Credit Card,0
CUST-02920,55,Female,South,86692,35,2311.81,4,3.4,Credit Card,0
CUST-02921,31,Female,South,107765,8,841.85,3,5,Bank Transfer,0
CUST-02922,48,Male,South,104277,7,1240.99,1,3.5,Credit Card,0
CUST-02923,37,Male,North,43585,4,605.88,1,2.1,Bank Transfer,0
CUST-02924,39,Male,West,107230,58,1842.79,0,3.8,PayPal,0
CUST-02925,41,Female,North,67046,13,183.22,0,2,Bank Transfer,0
CUST-02926,43,Male,South,90018,19,1120.52,1,2.9,Credit Card,1
CUST-02927,38,Male,West,52344,7,50,1,3.4,PayPal,0
CUST-02928,42,Male,South,78549,10,596.31,0,4.1,Credit Card,0
CUST-02929,58,Male,West,82843,25,1991.8,2,5,Credit Card,0
CUST-02930,51,Female,North,37884,44,1989.5,1,4.7,Bank Transfer,0
CUST-02931,50,Female,West,90206,58,2511.73,2,2.8,PayPal,0
CUST-02932,34,Male,South,108648,35,2448.5,0,3.6,Bank Transfer,0
CUST-02933,29,Female,West,70633,58,1828.93,0,4.1,Credit Card,0
CUST-02934,51,Male,South,109004,25,2121,0,3.7,Credit Card,0
CUST-02935,50,Male,West,70257,29,1272.73,7,3.7,Credit Card,1
CUST-02936,57,Female,East,96239,56,2689.92,2,,Credit Card,0
CUST-02937,32,Non-Binary,North,19535,12,894.45,3,2.8,Bank Transfer,0
CUST-02938,37,Male,West,135469,51,2526.1,1,3.6,Credit Card,0
CUST-02939,20,F,East,112386,47,1843.58,4,1,Credit Card,1
CUST-02940,35,Male,West,67884,40,1949.08,1,4.6,Bank Transfer,0
CUST-02941,51,Female,West,25697,12,1237.24,0,2.6,Credit Card,0
CUST-02942,34,Male,East,82200,52,1435.67,1,4.7,Credit Card,0
CUST-02943,47,Female,North,38901,6,1338.75,1,4.6,Credit Card,0
CUST-02944,37,Female,North,86121,10,532.65,4,3.5,Bank Transfer,0
CUST-02945,43,Female,East,85289,2,567.77,1,5,PayPal,0
CUST-02946,26,female,West,51464,56,2138.3,0,4.7,Credit Card,0
CUST-02947,41,Non-Binary,North,103024,45,2449.08,2,3.7,PayPal,0
CUST-02948,18,Male,North,95139,25,1490.71,1,3.6,PayPal,0
CUST-02949,37,F,West,99395,7,1304.76,2,5,Credit Card,0
CUST-02950,20,Male,East,75221,40,1107.76,1,4.2,PayPal,0
CUST-02951,54,Female,South,39611,23,1151.22,0,5,Credit Card,0
CUST-02952,49,Female,East,99446,48,1262.04,1,1.6,Bank Transfer,0
CUST-02953,45,Male,South,68240,11,706.81,0,4.1,Credit Card,0
CUST-02954,58,Male,North,40255,58,1660.47,2,2.4,Credit Card,0
CUST-02955,28,Female,North,108800,36,1830.66,0,4,Credit Card,0
CUST-02956,60,Male,West,127485,49,3740.49,0,4.7,Credit Card,0
CUST-02957,51,Female,West,73968,48,2559.9,2,5,PayPal,0
CUST-02958,37,Male,West,128978,51,1267.46,0,3.1,Credit Card,0
CUST-02959,53,F,East,77282,23,832.59,2,3.5,Bank Transfer,0
CUST-02960,26,Female,West,65488,59,1513.03,2,3.9,Bank Transfer,0
CUST-02961,30,Female,South,59238,43,893.61,1,3,Credit Card,0
CUST-02962,32,Female,West,115927,7,1033.4,1,5,PayPal,0
CUST-02963,33,Female,North,55496,27,1496.86,2,3.9,Credit Card,0
CUST-02964,27,Female,West,93381,13,515.41,1,4.1,Bank Transfer,0
CUST-02965,54,Male,South,61020,51,2108.58,1,4.6,Bank Transfer,0
CUST-02966,36,Female,North,63492,17,1312.57,1,3.9,Bank Transfer,0
CUST-02967,44,Non-Binary,East,100756,32,2193.27,0,3.2,PayPal,0
CUST-02968,33,Female,North,65499,26,1485.55,4,3.9,Bank Transfer,0
CUST-02969,18,Female,East,64880,57,2194.6,0,3.1,Credit Card,0
CUST-02970,43,Female,West,103320,22,1577.89,1,4.1,Credit Card,0
CUST-02971,18,Male,North,114934,13,672.57,0,5,Credit Card,0
CUST-02972,39,Male,East,91117,12,847.83,1,,Credit Card,0
CUST-02973,23,Female,South,58630,7,136.75,1,2.5,PayPal,0
CUST-02974,63,Male,North,62234,1,1815.52,0,,Bank Transfer,0
CUST-02975,50,Male,West,76997,33,1075.36,1,3.2,Credit Card,0
CUST-02976,41,Male,East,83023,52,2701.16,2,4,PayPal,0
CUST-02977,55,Male,East,50303,55,1546.77,1,4.3,Credit Card,0
CUST-02978,29,Female,North,93075,14,1589.09,3,1.9,Credit Card,0
CUST-02979,46,male,East,77137,59,2906.75,0,4.7,PayPal,0
CUST-02980,42,Male,South,32107,47,2431.53,1,2.8,Credit Card,0
CUST-02981,43,Female,South,51776,43,1343.15,1,4,Bank Transfer,0
CUST-02982,55,Female,East,62396,56,2444.12,1,3.3,Credit Card,0
CUST-02983,48,Female,East,73178,58,2095.57,2,3.4,Credit Card,0
CUST-02984,43,Male,East,122231,41,1722.85,2,5,Credit Card,0
CUST-02985,20,F,South,80954,17,1151.7,0,4.3,PayPal,0
CUST-02986,28,Non-Binary,West,53980,4,1156.85,2,4.9,Credit Card,0
CUST-02987,38,Female,East,80515,52,1885,0,4.2,Credit Card,0
CUST-02988,41,Female,South,66197,51,2280.57,0,4.6,Credit Card,0
CUST-02989,26,Female,West,83118,39,1296.72,2,4.4,PayPal,0
CUST-02990,68,Male,East,89514,1,730.95,1,4.3,Bank Transfer,0
CUST-02991,58,Female,West,105230,41,2068.95,2,5,Credit Card,0
CUST-02992,47,Non-Binary,West,74392,45,1934.72,1,4.2,Bank Transfer,0
CUST-02993,40,Male,North,115974,24,2013.76,0,5,PayPal,0
CUST-02994,37,male,East,97700,34,1182.74,0,5,Bank Transfer,0
CUST-02995,28,Female,East,57314,34,2595.89,2,2.9,PayPal,0
CUST-02996,40,Male,West,130246,24,855.1,2,3.8,Bank Transfer,0
CUST-02997,43,Male,South,83174,59,2534.9,0,4.4,Credit Card,0
CUST-02998,25,Female,South,54121,15,853.07,1,4,Bank Transfer,0
CUST-02999,44,Male,East,116322,17,1222.44,1,4.7,PayPal,0
CUST-03000,38,Male,West,126944,13,1352.15,3,4.8,Bank Transfer,0
CUST-03001,18,Male,North,74174,7,1161.95,2,2.6,Credit Card,0
CUST-03002,29,Female,North,62408,9,1340.8,0,5,Bank Transfer,0
CUST-03003,35,Male,East,70690,44,1794.67,2,3.5,Credit Card,0
CUST-03004,62,Male,East,92868,35,2225.23,2,3.4,Credit Card,0
CUST-03005,46,Female,South,106946,23,1004.58,3,3.4,Credit Card,0
CUST-03006,23,Male,South,89262,54,2034.18,2,4.8,PayPal,0
CUST-03007,45,Non-Binary,North,77543,47,2309.9,1,,PayPal,0
CUST-03008,21,Female,South,112450,39,705.74,1,3.3,Credit Card,0
CUST-03009,52,Female,North,67179,23,1571.35,1,3.6,Bank Transfer,0
CUST-03010,34,Non-Binary,West,100772,26,1509.76,1,2.2,PayPal,0
CUST-03011,38,Female,South,67798,1,1478.9,1,3.2,PayPal,0
CUST-03012,55,Male,North,85775,14,1512.43,1,2.8,PayPal,0
CUST-03013,24,Male,West,72160,32,1740.71,2,3.7,Bank Transfer,0
CUST-03014,23,Female,East,73603,51,1837.26,2,4.7,Credit Card,0
CUST-03015,32,M,West,65565,48,2263.85,1,4.6,PayPal,0
CUST-03016,52,Male,East,108621,10,1694.25,0,,PayPal,0
CUST-03017,21,M,South,56676,1,50,3,5,Credit Card,0
CUST-03018,18,Female,South,56494,5,842.96,2,3.5,Bank Transfer,1
CUST-03019,34,Male,North,128024,3,1746.24,1,4,PayPal,0
CUST-03020,46,Male,North,99446,49,2774.13,3,4,Credit Card,1
CUST-03021,54,Female,North,15372,50,1980.55,1,1.8,Credit Card,0
CUST-03022,34,female,South,60868,58,2355.18,2,2.8,PayPal,0
CUST-03023,35,Male,East,29700,53,2380.95,3,3.8,PayPal,0
CUST-03024,53,F,East,51232,27,991.73,1,3.8,Credit Card,0
CUST-03025,18,Male,West,-3462,51,1774.88,0,4.5,Credit Card,0
CUST-03026,35,Female,East,71575,54,1172.42,0,4.5,PayPal,0
CUST-03027,42,Non-Binary,West,46451,57,2608.43,0,2.2,Credit Card,0
CUST-03028,45,Male,South,76497,22,1290.11,0,4.5,Credit Card,0
CUST-03029,33,Female,East,34371,18,1008.63,3,4.2,Credit Card,0
CUST-03030,40,Female,East,77072,16,1007.68,1,,Credit Card,0
CUST-03031,18,Female,North,64627,2,632.61,3,5,Credit Card,0
CUST-03032,32,Female,East,112548,47,2285.43,0,3.9,Credit Card,0
CUST-03033,45,Female,South,110283,13,1803.57,2,5,PayPal,0
CUST-03034,28,Male,West,94633,45,2627.92,1,3.1,PayPal,0
CUST-03035,40,Male,East,66834,16,1258.44,1,3.1,Credit Card,0
CUST-03036,45,Female,North,124634,8,542.37,0,4.4,Credit Card,0
CUST-03037,35,Male,West,36174,43,2358.69,0,3.6,Credit Card,0
CUST-03038,42,Male,North,39911,8,183.57,1,4.3,Bank Transfer,0
CUST-03039,28,Female,South,72905,54,1883.4,2,5,PayPal,0
CUST-03040,37,Male,South,131350,10,1131.57,1,4.4,PayPal,0
CUST-03041,47,Male,East,69941,55,2300.48,1,4.2,Credit Card,0
CUST-03042,41,F,East,70418,33,1055.35,1,3.1,Credit Card,0
CUST-03043,32,Male,South,38952,31,733.74,0,,Credit Card,0
CUST-03044,42,Female,North,98648,12,1302.48,5,3.9,Credit Card,0
CUST-03045,48,Male,North,98829,9,900.25,1,5,Bank Transfer,0
CUST-03046,18,Non-Binary,South,94726,37,2351.68,3,3.7,Credit Card,0
CUST-03047,53,Male,East,59269,9,875.9,1,4.4,Credit Card,0
CUST-03048,35,Female,South,57332,48,1422.5,1,5,Credit Card,0
CUST-03049,45,Non-Binary,North,42671,18,2049.27,1,5,Bank Transfer,0
CUST-03050,54,Female,North,77096,30,2010.45,0,4.4,Credit Card,0
CUST-03051,23,Male,South,47989,32,2728.42,1,4.2,Bank Transfer,0
CUST-03052,31,Male,North,45564,40,676.66,0,2.5,Credit Card,0
CUST-03053,36,Female,East,64407,23,1460.92,4,3.4,Bank Transfer,0
CUST-03054,30,M,South,62771,11,1231.66,2,3.7,PayPal,0
CUST-03055,60,M,North,61550,20,1521.66,1,3.1,Credit Card,0
CUST-03056,29,Female,East,86661,19,1117.3,1,4.2,Credit Card,0
CUST-03057,33,Male,East,76976,36,2337.69,3,5,Bank Transfer,0
CUST-03058,42,Male,West,67796,52,2392.18,1,5,Credit Card,0
CUST-03059,25,Male,East,79575,26,553.25,1,4.2,Credit Card,0
CUST-03060,35,Male,North,50211,10,516.37,1,4.8,Credit Card,0
CUST-03061,43,Female,East,77631,24,936.15,3,3.3,Bank Transfer,0
CUST-03062,36,Male,South,78765,13,1118.25,1,5,PayPal,0
CUST-03063,38,Female,East,37423,52,2441.55,0,2.4,Credit Card,0
CUST-03064,33,Male,East,99892,46,1889.84,0,4.9,Bank Transfer,0
CUST-03065,21,Male,North,52964,53,1773.26,1,4.5,Credit Card,0
CUST-03066,43,Female,South,77257,34,1276.77,1,3.2,Bank Transfer,0
CUST-03067,61,Female,North,104110,29,2336.22,2,3.8,Credit Card,0
CUST-03068,40,Female,South,98141,36,2507.03,1,2.9,Credit Card,0
CUST-03069,42,Male,West,75858,7,1058.07,1,2.9,PayPal,0
CUST-03070,48,Male,East,65937,51,2974.69,2,2.4,PayPal,0
CUST-03071,24,Female,North,98687,30,1311.39,3,4.8,Credit Card,0
CUST-03072,60,Male,North,91867,17,885.84,0,5,Credit Card,0
CUST-03073,42,Female,West,59540,48,2419.88,2,1.8,Credit Card,0
CUST-03074,59,Male,North,55127,13,1242.7,1,5,Credit Card,0
CUST-03075,31,Male,West,23191,56,1635.34,1,4,Credit Card,0
CUST-03076,61,Non-Binary,South,78850,24,1742.59,2,4.3,PayPal,0
CUST-03077,49,F,East,72932,54,1512.47,1,2.5,Credit Card,0
CUST-03078,46,Female,South,103404,55,1577.99,1,5,PayPal,0
CUST-03079,42,Male,South,83976,31,1761.16,0,4.2,Credit Card,0
CUST-03080,37,Female,South,108355,58,2678.96,1,5,PayPal,0
CUST-03081,54,male,South,57565,27,2299.75,2,,Credit Card,0
CUST-03082,41,Female,South,103453,50,2720.58,0,5,PayPal,0
CUST-03083,18,Male,West,61777,21,1431.57,1,3.4,PayPal,0
CUST-03084,26,Female,North,94439,44,2567.41,1,3.8,Credit Card,0
CUST-03085,37,Male,South,38531,55,2282.6,3,3.4,Credit Card,0
CUST-03086,43,Female,West,80878,57,2187.29,1,4.9,Credit Card,0
CUST-03087,39,Female,North,25382,1,1098.1,0,4.3,Credit Card,0
CUST-03088,54,Male,East,68321,15,1794.41,2,5,Credit Card,0
CUST-03089,18,Male,West,86008,3,781.13,0,5,Credit Card,0
CUST-03090,41,Male,North,61975,6,369.97,3,2.3,Credit Card,0
CUST-03091,18,Non-Binary,North,48739,14,50,3,5,Credit Card,0
CUST-03092,49,Non-Binary,West,96152,55,2866.96,0,5,Credit Card,0
CUST-03093,38,Male,West,72413,38,2031.4,1,3.6,Credit Card,0
CUST-03094,45,Female,North,62760,33,1998.35,1,4.3,Credit Card,0
CUST-03095,29,Male,East,76047,52,2510.1,0,3.9,Credit Card,0
